,embedding,model
2217,"[-30.09626518251862, -14.307557336141867]",4
2218,"[-23.165349787764725, -0.5018636815616553]",4
2219,"[-18.26474196313583, -16.076611583717305]",4
2220,"[-6.211318822090285, -29.289764596218777]",4
2221,"[-4.573702116894914, 36.49690642234843]",4
2222,"[-33.285118630581024, -9.25368010139493]",4
2223,"[6.9136829888251, 1.5645446783374017]",4
2224,"[4.433091073724038, 23.210299232085813]",4
2225,"[5.16943896883488, 26.966965255162485]",4
2226,"[7.766773015801939, 25.372707823861752]",4
2227,"[13.817290157897993, 22.412962137669478]",4
2228,"[11.837015992233237, 31.672719596083837]",4
2229,"[11.857421989087145, 23.170868065790586]",4
2230,"[12.10747763991562, 20.487779425368974]",4
2231,"[10.230704218710754, 23.16142253449747]",4
2232,"[8.006443679073703, 23.606321279305945]",4
2233,"[9.708958741651836, 24.084905651444764]",4
2234,"[37.706155681579155, 17.61767479511452]",4
2235,"[23.136719754771587, -3.3546372724984135]",4
2236,"[36.547772812664114, -11.28098022338927]",4
2237,"[26.61840517397666, -6.714831810004378]",4
2238,"[18.40524716912452, -36.487572008691465]",4
2239,"[27.564176071506488, -5.332279459289205]",4
2240,"[32.75801855435871, -20.49789438759769]",4
2241,"[21.17294096708499, -0.17089375909525364]",4
2242,"[4.834802239631878, -39.908617861537174]",4
2243,"[19.910298013609946, -0.68721780179685]",4
2244,"[22.680007224876036, 2.997933283020974]",4
2245,"[31.617169238297564, -17.89744718445457]",4
2246,"[-2.2848565382724835, -18.153551642475374]",4
2247,"[-35.60940359849935, 3.4780507202968343]",4
2248,"[-25.46999526081504, 4.458486949205116]",4
2249,"[-22.122212541149707, -0.09450006682812052]",4
2250,"[-18.335142948303137, -27.941996384645094]",4
2251,"[3.005592460739859, -24.35849324727657]",4
2252,"[1.983480150058058, -22.696097090234094]",4
2253,"[-17.32971479611916, -26.757900139635662]",4
2254,"[21.682390044190043, -1.1705651365000043]",4
2255,"[-18.050798329839235, -30.505979557628237]",4
2256,"[18.964050559134815, -27.515475691905024]",4
2257,"[-18.00528775667293, -8.882138734946508]",4
2258,"[-15.786991134098662, -19.621777328800015]",4
2259,"[-3.955528069812706, -40.0048695979076]",4
2260,"[5.230460212904205, 1.7622185048482226]",4
2261,"[-25.83805018855058, 2.5258682951809193]",4
2262,"[9.942224938929774, 0.39570188407298856]",4
2263,"[-23.984363702770107, 1.4363529934800179]",4
2264,"[-26.851653077109376, -29.65481092361251]",4
2265,"[13.191980408493203, 0.41608425369468455]",4
2266,"[-24.880675474919375, 1.562081887283638]",4
2267,"[9.484135823698226, 0.3725854677796099]",4
2268,"[6.496809981628705, 10.44631571573899]",4
2269,"[-32.33290330975574, 1.3180023344135]",4
2270,"[9.123222644672527, 0.20936907753462083]",4
2271,"[16.00466731517161, 29.943378456929544]",4
2272,"[6.3033352535152805, 24.92609308251719]",4
2273,"[-24.39610054936561, 1.2663949842545024]",4
2274,"[25.5637112390781, -5.596308510424973]",4
2275,"[-14.463764128665975, 40.604324600234285]",4
2276,"[-13.7805307026407, 31.812350258708317]",4
2277,"[-8.275202035477426, -14.016359710924926]",4
2278,"[28.385561533857107, 18.846504888731157]",4
2279,"[0.47103969258063255, -28.303680876252468]",4
2280,"[18.83190166534552, -10.233521064262515]",4
2281,"[-11.871000969330776, 41.781599117973755]",4
2282,"[-10.429682857436758, 27.07590575404859]",4
2283,"[25.328429160018327, -6.547166633198935]",4
2284,"[-15.910097815242713, -11.822668762003644]",4
2285,"[17.84709520540474, -4.871266168353599]",4
2286,"[-17.385563419067097, 38.16678355325992]",4
2287,"[25.463499508151557, 22.97567876013317]",4
2288,"[-18.551276141399814, 37.95859866813435]",4
2289,"[-16.237925828584334, -11.557466395894494]",4
2290,"[-19.704592868800376, -15.632105563634871]",4
2291,"[-33.923572676197374, -13.04406911694729]",4
2292,"[-34.00615053927883, -12.659260925521949]",4
2293,"[-15.853651774537902, -15.075506571370447]",4
2294,"[-5.33110000813471, 36.47642089328577]",4
2295,"[-33.76267080844866, -9.628989130585564]",4
2296,"[30.647433230843475, 7.526022329138117]",4
2297,"[-30.513988876285662, -12.47992647328366]",4
2298,"[34.47528509137427, 18.163891323483043]",4
2299,"[-27.994974954680604, -2.4676805354279585]",4
2300,"[36.91820557555519, 20.586049793136578]",4
2301,"[-7.042217235496219, 31.501268307547218]",4
2302,"[-5.746410152689728, -0.9660663143893959]",4
2303,"[-2.617449901079878, -35.935145837413764]",4
2304,"[13.81734790502743, -9.345197213659159]",4
2305,"[-8.082475437036141, -32.01358728715616]",4
2306,"[-23.75192544639176, -30.186884371519547]",4
2307,"[-27.17056516405953, 7.67110745482675]",4
2308,"[-27.10159545767601, 7.1713598713502735]",4
2309,"[-27.039958142777945, 7.558954610979909]",4
2310,"[-11.85425416438031, 39.16070010259673]",4
2311,"[-31.401116110496936, 3.424920844033994]",4
2312,"[-34.46308426433304, 8.311747126236803]",4
2313,"[-31.0193179423254, 20.99983018172546]",4
2314,"[-28.893354108988028, 6.427270648099518]",4
2315,"[-38.84537911963759, 24.06956285824476]",4
2316,"[-25.252046674507547, 23.01198207978675]",4
2317,"[-26.38389897574096, 26.73879908352593]",4
2318,"[-19.028405224850683, 25.802411605285485]",4
2319,"[17.358347262188868, -28.24191590380125]",4
2320,"[4.670877572709187, 25.170279462342076]",4
2321,"[3.4800626332452302, 24.732965915958644]",4
2322,"[23.134907219302786, 2.255145896070629]",4
2323,"[41.48212940537947, 7.71423702805924]",4
2324,"[42.6504082097038, 6.557328766265328]",4
2325,"[40.66417460106081, 0.47489865450296925]",4
2326,"[37.94208017106863, 11.453992124389094]",4
2327,"[11.504903120645505, 23.325092108137106]",4
2328,"[40.27442626146907, 1.116394348561608]",4
2329,"[12.108312742149208, 23.37122181306532]",4
2330,"[37.91838131577915, 16.662133964103152]",4
2331,"[24.15394854984466, 9.657774330544735]",4
2332,"[24.994966993906733, 9.343420144262817]",4
2333,"[41.88990002130439, 2.017387789949432]",4
2334,"[25.773652930644946, -5.365612694749346]",4
2335,"[16.397981549174883, -35.77234167395474]",4
2336,"[33.01365793036621, -19.481487089411186]",4
2337,"[33.486016266811205, -18.332279134295394]",4
2338,"[26.00438804367817, -17.85017924917318]",4
2339,"[-6.057962000244501, -39.37493730453044]",4
2340,"[33.10275934058995, -10.793803681102567]",4
2341,"[20.781426038853414, 1.6492987956882406]",4
2342,"[-0.3080892389432396, -27.54295324672944]",4
2343,"[-7.692936429840234, -13.769718485557085]",4
2344,"[-36.41227009836047, 2.159774805652858]",4
2345,"[-25.563741710594346, 4.14235700867871]",4
2346,"[-21.149561050647623, -0.14309453901398692]",4
2347,"[-34.47812923048399, 3.557150490184104]",4
2348,"[-33.41971910415816, -9.61415288212021]",4
2349,"[7.389438986908305, 3.839232005159818]",4
2350,"[-0.5882954361351094, 9.911667915283187]",4
2351,"[3.5596343519921843, 9.480788181045725]",4
2352,"[6.445542960471381, -32.35006020413204]",4
2353,"[-15.519566887649118, -19.24860909944114]",4
2354,"[-4.570642051116427, 20.07122015789755]",4
2355,"[-31.852102911817628, -14.485282442707327]",4
2356,"[-30.815417390911232, -32.707373924075206]",4
2357,"[-30.888247098275848, -25.9659024699169]",4
2358,"[-15.765869691075824, 13.687853666971456]",4
2359,"[-33.91309145575455, -9.62168300842122]",4
2360,"[-33.208642071419334, -5.620432114442558]",4
2361,"[7.252252977195829, 6.550104207766537]",4
2362,"[-23.895558061412647, 1.6840169681426422]",4
2363,"[-36.2384322059211, -24.57047020082726]",4
2364,"[8.4890854642423, 1.5849081293440213]",4
2365,"[6.344788711470948, 10.717809691669379]",4
2366,"[-22.91829708223804, -1.5349006583273568]",4
2367,"[28.593015333003326, -16.72435891050562]",4
2368,"[-10.799959975205788, 41.503185704490875]",4
2369,"[-7.508512975319688, -8.13990628012119]",4
2370,"[-22.964958119634208, -31.370866989817507]",4
2371,"[2.3487308230641903, 1.2573651025885177]",4
2372,"[17.04634210222302, -14.247686611542338]",4
2373,"[-6.13504804238021, 35.77846104813903]",4
2374,"[-8.299928917296322, -8.67377037591245]",4
2375,"[33.36444812551993, -16.084993110863667]",4
2376,"[-7.067579881605107, 38.28347276718468]",4
2377,"[-11.052722740218105, -21.658359695708878]",4
2378,"[-7.0481346901081, 30.168688013587616]",4
2379,"[-16.980581930521545, -16.606073451099892]",4
2380,"[25.200083467327214, -6.661293092558694]",4
2381,"[-16.3903164621125, 29.320338478314905]",4
2382,"[-16.498303326083338, -12.598210660142488]",4
2383,"[-8.273080091618048, 31.986419089662203]",4
2384,"[-5.679807779351688, -28.40436340915389]",4
2385,"[27.565367412514625, -1.489679957220608]",4
2386,"[-16.3358640961517, 37.439061235770076]",4
2387,"[-19.979008735096684, -15.526780806127523]",4
2388,"[-30.729631404439917, -11.719225810832874]",4
2389,"[-32.73858488536755, -10.358464924812885]",4
2390,"[-34.89299820187082, -24.2457177003531]",4
2391,"[-19.230478393892998, -17.862588269896204]",4
2392,"[-25.956179825432933, -24.320537370902944]",4
2393,"[-25.71788511639139, -21.214811672747576]",4
2394,"[-25.869243212057516, -20.57300181568202]",4
2395,"[-26.019368280497822, -20.042564208274033]",4
2396,"[-26.264805429917374, -19.309165254125126]",4
2397,"[-26.380165650720166, -18.86200146820723]",4
2398,"[-26.5324277103272, -18.649309904021596]",4
2399,"[-26.61924167386962, -18.658834018898407]",4
2400,"[-26.67875214353156, -18.710358838869983]",4
2401,"[-26.72371131004771, -18.753369670130358]",4
2402,"[-26.655485191191094, -18.422634602240425]",4
2403,"[-24.739064807721917, -19.186347315182243]",4
2404,"[-24.31413998796021, -19.416250911974853]",4
2405,"[-24.082036420887835, -19.54978520400075]",4
2406,"[-23.928498649704032, -19.621066221092683]",4
2407,"[-29.04128471620035, 6.305624983886702]",4
2408,"[16.232128980451012, -29.548138828352727]",4
2409,"[-10.32672969884426, 31.255058463173384]",4
2410,"[4.813631090765345, -2.054580932320718]",4
2411,"[-14.14332076299141, -1.180395004950228]",4
2412,"[-4.833846168402979, 37.1686515947886]",4
2413,"[-33.997120994652434, 3.720852990959776]",4
2414,"[37.53881147347827, 8.019815496516046]",4
2415,"[-4.640170081391035, -7.6259068428902586]",4
2416,"[24.297459265489124, 20.184357183846014]",4
2417,"[37.704069843070826, 19.74728148890791]",4
2418,"[20.517595416413304, 1.549995918005809]",4
2419,"[-5.704083987006924, 20.083231761131238]",4
2420,"[-30.195803957617162, -1.084407885963261]",4
2421,"[32.85417898376746, 4.53994508520195]",4
2422,"[-23.457770891586975, 1.2121013490146288]",4
2423,"[26.74514266913404, -2.4248537475272287]",4
2424,"[-5.502267175160239, 21.815459100497858]",4
2425,"[37.526863998373955, 20.332348415682247]",4
2426,"[-1.3996475825898151, 18.038740528241355]",4
2427,"[-13.080360205982762, 23.376796351389753]",4
2428,"[-22.9127201081569, 7.648949059285336]",4
2429,"[-22.550324642707558, -3.207702090194168]",4
2430,"[25.501965727510182, 29.26542324666578]",4
2431,"[5.339487443524356, -38.35230679901553]",4
2432,"[37.34148914785334, 21.28191814040984]",4
2433,"[-2.660914515567128, 10.01672000432393]",4
2434,"[-10.831098900526241, 41.11034231182556]",4
2435,"[11.896814562293795, 20.608024587757193]",4
2436,"[12.284246205442027, 19.91509285241472]",4
2437,"[33.79506447275167, 13.164066123529857]",4
2438,"[13.241737984117773, 22.14927537584988]",4
2439,"[12.458236594558315, 21.751094374330336]",4
2440,"[12.63208911463898, 21.01830377328669]",4
2441,"[12.77804346397105, 21.60822122601247]",4
2442,"[14.410553335583806, 20.98356480883564]",4
2443,"[15.014171086986751, 20.744503614680145]",4
2444,"[38.20878889997436, 16.914835832095182]",4
2445,"[37.599291861703406, 17.152962755589503]",4
2446,"[37.263422707668354, 17.334593924318465]",4
2447,"[18.57528314573903, 7.381490220685698]",4
2448,"[40.524863589869945, 6.539415814586258]",4
2449,"[41.4954180247947, -2.331082949447808]",4
2450,"[23.04362071302844, -6.852588372739961]",4
2451,"[32.62833901888503, -20.80609482803523]",4
2452,"[30.0151563783662, -9.94543049188738]",4
2453,"[35.318513624541055, -22.078336486425645]",4
2454,"[29.745461560716983, -17.51153611205696]",4
2455,"[3.0347799554351864, -24.3943161081952]",4
2456,"[-6.908610534685788, -16.054803192719405]",4
2457,"[5.220927829014974, -6.342704563300944]",4
2458,"[9.357935418208735, -6.646264069899925]",4
2459,"[1.0303115012979964, -21.14667048830509]",4
2460,"[-36.28211852321179, 2.1289269420023738]",4
2461,"[-35.84007020582096, 3.674561573338893]",4
2462,"[-25.14846876593302, 4.5446259206924156]",4
2463,"[-20.85314142458177, -0.13525293218994774]",4
2464,"[-4.717270011937547, -23.080245879895948]",4
2465,"[27.538110962953965, -4.976493261763967]",4
2466,"[2.241295359662599, -40.83894228491943]",4
2467,"[-1.490263652630606, 5.781075475726506]",4
2468,"[-1.0329542024228349, 9.583615575398753]",4
2469,"[2.9157678124298316, 10.21259303025744]",4
2470,"[37.366883985002545, -9.123005952521856]",4
2471,"[-23.905746119963776, -23.853836201719865]",4
2472,"[-5.358861677643026, 20.525010015697255]",4
2473,"[-34.24236203587338, 3.9314534460682595]",4
2474,"[8.89441832599734, -2.897250132294794]",4
2475,"[11.54704437755646, -3.00281265762452]",4
2476,"[10.163816460244881, -0.130550980639465]",4
2477,"[-25.83997144788436, 3.0233934641464897]",4
2478,"[26.685215650562004, 20.34549330129444]",4
2479,"[-35.703829400970086, 3.437154025119815]",4
2480,"[17.330585708173565, 30.9811694797259]",4
2481,"[-26.18424592193767, 2.627359387631495]",4
2482,"[-18.92053305524168, 7.487245708448346]",4
2483,"[-20.11941983833958, 9.444689837611485]",4
2484,"[1.4572058891615045, -1.768609093673496]",4
2485,"[-19.962515426384446, 12.019181678759445]",4
2486,"[-26.236303598955796, 30.928733522020327]",4
2487,"[24.15940250967472, -6.0240849939735845]",4
2488,"[17.740455935253184, -13.81198727439553]",4
2489,"[-5.13450066305796, 36.6254991326945]",4
2490,"[-12.413768900317335, -10.66739336139801]",4
2491,"[17.18542816892807, -10.005123690351283]",4
2492,"[-15.354746303849984, 40.7073581125046]",4
2493,"[-9.953632127532183, 30.275766127659058]",4
2494,"[-7.356712409358872, -12.613737285948522]",4
2495,"[-3.5868335562334828, -30.123315929479972]",4
2496,"[34.66883714275021, 18.608145450374437]",4
2497,"[-10.030019568749157, 41.04970073168735]",4
2498,"[-15.206303195862404, -12.157186461423729]",4
2499,"[-16.717020368789544, 26.92769306412]",4
